Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784256003,1000,,Aggregated,115.200000,0.000000,2700,4800,6600,8000,12000,17000,23000,27000,43000,53000,56000,13083,0,2700.0,4809.385760082561,4.4201450000400655,55675.588393,318.7007567071773
1784256004,1000,,Aggregated,113.500000,0.000000,2700,4800,6600,8000,12000,17000,23000,28000,43000,56000,56000,13200,0,2700.0,4848.022593320771,4.4201450000400655,55675.588393,318.6992424242424
1784256005,1000,,Aggregated,114.500000,0.000000,2700,4800,6700,8100,12000,17000,24000,28000,44000,56000,56000,13340,0,2700.0,4884.39374936658,4.4201450000400655,55675.588393,318.6176911544228
1784256006,1000,,Aggregated,115.600000,0.000000,2700,4900,6700,8100,12000,17000,24000,28000,44000,56000,56000,13436,0,2700.0,4905.832728371852,4.4201450000400655,55675.588393,318.6144685918428
1784256007,1000,,Aggregated,114.200000,0.000000,2800,4900,6700,8200,12000,17000,24000,28000,44000,56000,56000,13578,0,2800.0,4930.1381520204895,4.4201450000400655,55675.588393,318.6545883046104
1784256008,1000,,Aggregated,116.800000,0.000000,2800,4900,6800,8200,12000,17000,24000,28000,44000,56000,56000,13677,0,2800.0,4942.134455600435,4.4201450000400655,55675.588393,318.62308985888717
1784256009,1000,,Aggregated,114.500000,0.000000,2800,4900,6800,8200,12000,17000,24000,28000,44000,56000,56000,13717,0,2800.0,4955.901564627625,4.4201450000400655,55675.588393,318.55566085878837
1784256010,1000,,Aggregated,118.000000,0.000000,2800,4900,6800,8200,13000,17000,24000,28000,44000,56000,56000,13802,0,2800.0,4976.953754208605,4.4201450000400655,55675.588393,318.5812201130271
1784256011,1000,,Aggregated,112.900000,0.000000,2900,5000,6900,8300,13000,17000,24000,28000,44000,56000,56000,13943,0,2900.0,5023.075359831614,4.4201450000400655,55675.588393,318.60948146023094
1784256012,1000,,Aggregated,104.600000,0.000000,2900,5000,6900,8400,13000,18000,24000,28000,44000,56000,56000,14039,0,2900.0,5049.12949548773,4.4201450000400655,55675.588393,318.66628677256216
1784256013,1000,,Aggregated,106.800000,0.000000,2900,5100,6900,8400,13000,18000,24000,28000,44000,56000,62000,14141,0,2900.0,5085.620557585263,4.4201450000400655,61529.46761400017,318.6481861254508
1784256014,1000,,Aggregated,108.100000,0.000000,2900,5100,7000,8400,13000,18000,24000,28000,44000,56000,62000,14261,0,2900.0,5111.106122019438,4.4201450000400655,61529.46761400017,318.65535376200825
1784256015,1000,,Aggregated,108.500000,0.000000,3000,5200,7100,8500,13000,18000,24000,29000,44000,56000,62000,14391,0,3000.0,5147.408678768623,4.4201450000400655,61529.46761400017,318.58411507191994
1784256016,1000,,Aggregated,105.300000,0.000000,3000,5200,7100,8500,13000,18000,24000,29000,44000,56000,62000,14494,0,3000.0,5161.5523167182455,4.4201450000400655,61529.46761400017,318.7198840899683
1784256017,1000,,Aggregated,104.900000,0.000000,3000,5200,7100,8500,13000,18000,24000,29000,44000,56000,62000,14562,0,3000.0,5173.219915806915,4.4201450000400655,61529.46761400017,318.6429061942041
1784256018,1000,,Aggregated,105.600000,0.000000,3000,5200,7100,8600,13000,18000,24000,29000,44000,56000,62000,14702,0,3000.0,5189.93412494547,4.4201450000400655,61529.46761400017,318.5551625629166
1784256019,1000,,Aggregated,100.600000,0.000000,3000,5200,7100,8600,13000,18000,25000,29000,44000,56000,62000,14761,0,3000.0,5201.736973621589,4.4201450000400655,61529.46761400017,318.58979743919787
1784256020,1000,,Aggregated,98.100000,0.000000,3000,5200,7200,8600,13000,18000,25000,29000,44000,56000,62000,14850,0,3000.0,5226.48009499551,4.4201450000400655,61529.46761400017,318.5986531986532
1784256021,1000,,Aggregated,104.100000,0.000000,3000,5200,7200,8600,13000,18000,25000,29000,45000,56000,62000,14952,0,3000.0,5246.580033387732,4.4201450000400655,61529.46761400017,318.56861958266455
1784256022,1000,,Aggregated,105.100000,0.000000,3100,5300,7200,8700,13000,18000,25000,29000,45000,56000,62000,15073,0,3100.0,5276.276522290676,4.4201450000400655,61529.46761400017,318.57307768858226
